1.48 1.50557 0.72006 1.39261
1.49 1.51256 0.706231 1.3933
1.5 1.51941 0.692149 1.39384
1.51 1.52612 0.677814 1.39423
1.52 1.53267 0.663228 1.39448
1.53 1.53908 0.648392 1.3946
1.54 1.54534 0.633307 1.39458
1.55 1.55144 0.617974 1.39443
1.56 1.55739 0.602396 1.39417
1.57 1.56317 0.586573 1.39379
1.58 1.5688 0.570508 1.3933
1.59 1.57426 0.554201 1.39271
1.6 1.57955 0.537656 1.39203
1.61 1.58468 0.520874 1.39125
1.62 1.58963 0.503857 1.3904
1.63 1.59441 0.486607 1.38946
1.64 1.59901 0.469127 1.38846
1.65 1.60344 0.45142 1.38739
1.66 1.60768 0.433486 1.38627
1.67 1.61174 0.41533 1.38511
1.68 1.61562 0.396954 1.3839
1.69 1.61931 0.378361 1.38266
1.7 1.62281 0.359553 1.3814
1.71 1.62612 0.340534 1.38012
1.72 1.62924 0.321306 1.37883
1.73 1.63216 0.301874 1.37753
1.74 1.63488 0.28224 1.37625
1.75 1.63741 0.262407 1.37498
1.76 1.63973 0.242379 1.37373
1.77 1.64185 0.22216 1.37251
1.78 1.64376 0.201753 1.37133
1.79 1.64547 0.181163 1.3702
1.8 1.64697 0.160392 1.36912
1.81 1.64826 0.139444 1.36811
1.82 1.64934 0.118325 1.36716
1.83 1.6502 0.0970372 1.36629
1.84 1.65085 0.0755855 1.36551
1.85 1.65128 0.0539742 1.36482
1.86 1.6515 0.0322074 1.36424
1.87 1.65149 0.0102896 1.36376
1.88 1.65126 -0.0117747 1.3634
1.89 1.65081 -0.0339808 1.36316
1.9 1.65013 -0.0563243 1.36306
1.91 1.64923 -0.0788003 1.36309
1.92 1.64811 -0.101404 1.36327
1.93 1.64675 -0.124131 1.3636
1.94 1.64517 -0.146975 1.36409
1.95 1.64335 -0.169933 1.36474
1.96 1.64131 -0.192999 1.36557
1.97 1.63903 -0.216167 1.36657
1.98 1.63652 -0.239433 1.36776
